type,ts,data,old,dt
insert,1592126583,"{""id"":""1666737593663201282"",""user_id"":""618"",""sku_id"":""18"",""spu_id"":null,""is_cancel"":""0"",""create_time"":""2020-06-14 17:23:03"",""cancel_time"":null}",,2020-06-14
insert,1592126583,"{""id"":""1666737593671589890"",""user_id"":""2428"",""sku_id"":""25"",""spu_id"":null,""is_cancel"":""0"",""create_time"":""2020-06-14 17:23:03"",""cancel_time"":null}",,2020-06-14
insert,1592126583,"{""id"":""1666737593671589891"",""user_id"":""2561"",""sku_id"":""2"",""spu_id"":null,""is_cancel"":""0"",""create_time"":""2020-06-14 17:23:03"",""cancel_time"":null}",,2020-06-14
insert,1592126583,"{""id"":""1666737593671589892"",""user_id"":""1495"",""sku_id"":""8"",""spu_id"":null,""is_cancel"":""0"",""create_time"":""2020-06-14 17:23:03"",""cancel_time"":null}",,2020-06-14
insert,1592126583,"{""id"":""1666737593671589893"",""user_id"":""1366"",""sku_id"":""34"",""spu_id"":null,""is_cancel"":""0"",""create_time"":""2020-06-14 17:23:03"",""cancel_time"":null}",,2020-06-14
insert,1592126583,"{""id"":""1666737593671589894"",""user_id"":""1759"",""sku_id"":""28"",""spu_id"":null,""is_cancel"":""0"",""create_time"":""2020-06-14 17:23:03"",""cancel_time"":null}",,2020-06-14
insert,1592126583,"{""id"":""1666737593671589895"",""user_id"":""1301"",""sku_id"":""31"",""spu_id"":null,""is_cancel"":""0"",""create_time"":""2020-06-14 17:23:03"",""cancel_time"":null}",,2020-06-14
insert,1592126583,"{""id"":""1666737593671589896"",""user_id"":""2090"",""sku_id"":""31"",""spu_id"":null,""is_cancel"":""0"",""create_time"":""2020-06-14 17:23:03"",""cancel_time"":null}",,2020-06-14
insert,1592126583,"{""id"":""1666737593671589897"",""user_id"":""1140"",""sku_id"":""10"",""spu_id"":null,""is_cancel"":""0"",""create_time"":""2020-06-14 17:23:03"",""cancel_time"":null}",,2020-06-14
insert,1592126583,"{""id"":""1666737593671589898"",""user_id"":""2432"",""sku_id"":""35"",""spu_id"":null,""is_cancel"":""0"",""create_time"":""2020-06-14 17:23:03"",""cancel_time"":null}",,2020-06-14
insert,1592126583,"{""id"":""1666737593671589899"",""user_id"":""128"",""sku_id"":""34"",""spu_id"":null,""is_cancel"":""0"",""create_time"":""2020-06-14 17:23:03"",""cancel_time"":null}",,2020-06-14
insert,1592126583,"{""id"":""1666737593671589900"",""user_id"":""1927"",""sku_id"":""15"",""spu_id"":null,""is_cancel"":""0"",""create_time"":""2020-06-14 17:23:03"",""cancel_time"":null}",,2020-06-14
insert,1592126583,"{""id"":""1666737593671589901"",""user_id"":""2836"",""sku_id"":""29"",""spu_id"":null,""is_cancel"":""0"",""create_time"":""2020-06-14 17:23:03"",""cancel_time"":null}",,2020-06-14
insert,1592126583,"{""id"":""1666737593671589902"",""user_id"":""668"",""sku_id"":""2"",""spu_id"":null,""is_cancel"":""0"",""create_time"":""2020-06-14 17:23:03"",""cancel_time"":null}",,2020-06-14
